sample_id,filename,supplier,Capacity,Time,Cost,Tolerance
4084,Latch_4_ControlPanel__3.binvox,18,4,2.479922925,14437.36123,120
4085,Latch_4_ControlPanel__4.binvox,18,4,2.401119455,13925.10598,120
4086,Latch_4_ControlPanel__5.binvox,18,4,2.510969735,13307.26827,120
4087,Latch_4_ControlPanel__7.binvox,18,4,2.55081696,13618.20922,120
4088,Latch_4_ControlPanel__8.binvox,18,4,2.556295743,13481.94526,120
4089,Latch_4_Rivet__1.binvox,15,4,2.051314832,11635.91902,120
4090,Latch_4_Rivet__10.binvox,15,4,2.052256415,10858.47872,120
4091,Latch_4_Rivet__3.binvox,15,4,1.93727592,11396.36946,120
4092,Latch_4_Rivet__4.binvox,15,4,2.094875252,11256.72964,120
4093,Latch_4_Rivet__5.binvox,15,4,2.019183733,11699.66594,120
4094,Latch_4_Rivet__7.binvox,15,4,2.097081542,11856.60007,120
4095,Latch_4_Rivet__8.binvox,15,4,1.929605582,10874.63975,120
4096,Latch_4_StrikePlate__1.binvox,18,4,2.480133096,13663.01822,120
4097,Latch_4_StrikePlate__10.binvox,18,4,2.532674442,14468.1405,120
4098,Latch_4_StrikePlate__3.binvox,18,4,2.459096404,14264.57539,120
4099,Latch_4_StrikePlate__4.binvox,18,4,2.399049887,14372.92307,120
4100,Latch_4_StrikePlate__5.binvox,18,4,2.360901169,14471.54885,120
4101,Latch_4_StrikePlate__7.binvox,18,4,2.435049756,14069.08225,120
4102,Latch_4_StrikePlate__8.binvox,18,4,2.327857783,13686.84034,120
4103,Latch_5_BottomPlate__1.binvox,18,4,2.388432047,14296.62661,120
4104,Latch_5_BottomPlate__10.binvox,18,4,2.459078041,14229.19696,120
4105,Latch_5_BottomPlate__3.binvox,18,4,2.544374762,14361.68867,120
4106,Latch_5_BottomPlate__4.binvox,18,4,2.464826583,13705.46939,120
4107,Latch_5_BottomPlate__5.binvox,18,4,2.366467868,13836.29014,120
4108,Latch_5_BottomPlate__7.binvox,18,4,2.325612303,13224.90504,120
4109,Latch_5_BottomPlate__8.binvox,18,4,2.421799022,13666.59542,120
4110,Latch_5_BuckledRing__1.binvox,18,4,1.300875369,7268.418752,120
4111,Latch_5_BuckledRing__10.binvox,18,4,1.397360376,7369.859855,120
4112,Latch_5_BuckledRing__3.binvox,18,4,1.355790735,7513.904838,120
4113,Latch_5_BuckledRing__4.binvox,18,4,1.289320641,7186.37835,120
4114,Latch_5_BuckledRing__5.binvox,18,4,1.281502029,7897.67712,120
4115,Latch_5_BuckledRing__7.binvox,18,4,1.381605855,7342.668867,120
4116,Latch_5_BuckledRing__8.binvox,18,4,1.312234189,7381.707165,120
4117,Latch_5_ControlPanel__1.binvox,18,4,2.500331713,13757.55026,120
4118,Latch_5_ControlPanel__10.binvox,18,4,2.532415267,13774.02814,120
4119,Latch_5_ControlPanel__3.binvox,18,4,2.415212026,14335.61392,120
4120,Latch_5_ControlPanel__4.binvox,18,4,2.433137281,13316.9135,120
4121,Latch_5_ControlPanel__5.binvox,18,4,2.324068933,14340.51467,120
4122,Latch_5_ControlPanel__7.binvox,18,4,2.402283563,13612.86842,120
4123,Latch_5_ControlPanel__8.binvox,18,4,2.328754921,13612.94437,120
4124,Latch_5_Rivet__1.binvox,15,4,2.04292668,11723.28615,120
4125,Latch_5_Rivet__10.binvox,15,4,1.985961029,10835.70129,120
4126,Latch_5_Rivet__3.binvox,15,4,1.930445288,11208.01212,120
4127,Latch_5_Rivet__4.binvox,15,4,1.916288588,11609.25297,120
4128,Latch_5_Rivet__5.binvox,15,4,2.025855292,11594.5051,120
4129,Latch_5_Rivet__7.binvox,15,4,1.961056619,11342.29626,120
4130,Latch_5_Rivet__8.binvox,15,4,1.926438449,11312.18829,120
4131,Latch_5_StrikePlate__1.binvox,18,4,2.48004299,13687.03347,120
4132,Latch_5_StrikePlate__10.binvox,18,4,2.454733686,13863.94131,120
4133,Latch_5_StrikePlate__3.binvox,18,4,2.36213452,13824.94631,120
4134,Latch_5_StrikePlate__4.binvox,18,4,2.458933779,13722.03721,120
4135,Latch_5_StrikePlate__5.binvox,18,4,2.336074637,14093.74254,120
4136,Latch_5_StrikePlate__7.binvox,18,4,2.391746468,13698.25674,120
4137,Latch_5_StrikePlate__8.binvox,18,4,2.464650673,13986.52457,120
4138,Latch_6_BottomPlate__1.binvox,18,4,2.44283685,13360.28879,120
4139,Latch_6_BottomPlate__10.binvox,18,4,2.519246837,13445.09004,120
4140,Latch_6_BottomPlate__3.binvox,18,4,2.490120884,13821.58478,120
4141,Latch_6_BottomPlate__4.binvox,18,4,2.41202155,13721.10968,120
4142,Latch_6_BottomPlate__5.binvox,18,4,2.487805974,13208.58512,120
4143,Latch_6_BottomPlate__7.binvox,18,4,2.498327364,14272.0963,120
4144,Latch_6_BottomPlate__8.binvox,18,4,2.511574608,13239.90477,120
4145,Latch_6_BuckledRing__1.binvox,18,4,1.384241021,7852.956642,120
4146,Latch_6_BuckledRing__10.binvox,18,4,1.312330084,7930.145373,120
4147,Latch_6_BuckledRing__3.binvox,18,4,1.270410237,7419.160007,120
4148,Latch_6_BuckledRing__4.binvox,18,4,1.399351818,7308.097619,120
4149,Latch_6_BuckledRing__5.binvox,18,4,1.346834412,7669.466768,120
4150,Latch_6_BuckledRing__7.binvox,18,4,1.343385525,7761.564934,120
4151,Latch_6_BuckledRing__8.binvox,18,4,1.387722074,7546.413702,120
4152,Latch_6_ControlPanel__1.binvox,18,4,2.418541265,13484.60676,120
4153,Latch_6_ControlPanel__10.binvox,18,4,2.437771727,14400.82959,120
4154,Latch_6_ControlPanel__3.binvox,18,4,2.354243922,14026.2943,120
4155,Latch_6_ControlPanel__4.binvox,18,4,2.556641414,14371.05837,120
4156,Latch_6_ControlPanel__5.binvox,18,4,2.473401826,13957.5931,120
4157,Latch_6_ControlPanel__7.binvox,18,4,2.482672956,13493.55479,120
4158,Latch_6_ControlPanel__8.binvox,18,4,2.492428495,14142.34553,120
4159,Latch_6_Rivet__1.binvox,15,4,2.029408993,11433.53109,120
4160,Latch_6_Rivet__10.binvox,15,4,1.94860786,11544.59678,120
4161,Latch_6_Rivet__3.binvox,15,4,2.070548646,11233.33174,120
4162,Latch_6_Rivet__4.binvox,15,4,1.906422832,10960.81387,120
4163,Latch_6_Rivet__5.binvox,15,4,2.006354651,11064.42058,120
4164,Latch_6_Rivet__7.binvox,15,4,1.991377966,11809.21603,120
4165,Latch_6_Rivet__8.binvox,15,4,1.912623688,11456.90588,120
4166,Latch_6_StrikePlate__1.binvox,18,4,2.477039853,14252.82347,120
4167,Latch_6_StrikePlate__10.binvox,18,4,2.327452828,14418.68559,120
4168,Latch_6_StrikePlate__3.binvox,18,4,2.533292043,13543.56119,120
4169,Latch_6_StrikePlate__4.binvox,18,4,2.378734274,13859.04162,120
4170,Latch_6_StrikePlate__5.binvox,18,4,2.561090509,13306.65951,120
4171,Latch_6_StrikePlate__7.binvox,18,4,2.532026056,13745.56244,120
4172,Latch_6_StrikePlate__8.binvox,18,4,2.524763396,13499.63993,120
4173,Latch_7_BottomPlate__1.binvox,18,4,2.496723359,14022.42072,120
4174,Latch_7_BottomPlate__10.binvox,18,4,2.473276143,13323.60936,120
4175,Latch_7_BottomPlate__3.binvox,18,4,2.494872706,13247.12199,120
4176,Latch_7_BottomPlate__4.binvox,18,4,2.445033672,14107.45845,120
4177,Latch_7_BottomPlate__5.binvox,18,4,2.400883489,13604.10016,120
4178,Latch_7_BottomPlate__7.binvox,18,4,2.437836898,14491.5242,120
4179,Latch_7_BottomPlate__8.binvox,18,4,2.492024937,13433.97163,120
4180,Latch_7_BuckledRing__1.binvox,18,4,1.324963976,7822.394703,120
4181,Latch_7_BuckledRing__10.binvox,18,4,1.36197148,7478.819288,120
4182,Latch_7_BuckledRing__3.binvox,18,4,1.335317674,7195.033226,120
4183,Latch_7_BuckledRing__4.binvox,18,4,1.273216704,7824.993696,120
4184,Latch_7_BuckledRing__5.binvox,18,4,1.370357715,7481.776214,120
4185,Latch_7_BuckledRing__7.binvox,18,4,1.314864166,7920.705564,120
4186,Latch_7_BuckledRing__8.binvox,18,4,1.390994005,7819.485474,120
4187,Latch_7_ControlPanel__1.binvox,18,4,2.560139076,14095.63609,120
4188,Latch_7_ControlPanel__10.binvox,18,4,2.334562387,13438.17191,120
4189,Latch_7_ControlPanel__3.binvox,18,4,2.377097995,13654.648,120
4190,Latch_7_ControlPanel__4.binvox,18,4,2.54171552,13324.50984,120
4191,Latch_7_ControlPanel__5.binvox,18,4,2.366891063,13176.4987,120
4192,Latch_7_ControlPanel__7.binvox,18,4,2.477242775,13283.66046,120
4193,Latch_7_ControlPanel__8.binvox,18,4,2.436238079,13814.45257,120
4194,Latch_7_Rivet__1.binvox,15,4,1.93231762,11761.99418,120
4195,Latch_7_Rivet__10.binvox,15,4,1.940209629,10779.81582,120
4196,Latch_7_Rivet__3.binvox,15,4,1.994728996,11843.13283,120
4197,Latch_7_Rivet__4.binvox,15,4,2.068408117,10855.71313,120
4198,Latch_7_Rivet__5.binvox,15,4,1.924351645,11234.64901,120
4199,Latch_7_Rivet__7.binvox,15,4,1.942207723,11098.90155,120
4200,Latch_7_Rivet__8.binvox,15,4,1.946764024,11080.85036,120
4201,Latch_7_StrikePlate__1.binvox,18,4,2.36046977,13768.04367,120
4202,Latch_7_StrikePlate__10.binvox,18,4,2.388516421,13432.14366,120
4203,Latch_7_StrikePlate__3.binvox,18,4,2.550476164,14272.68704,120
4204,Latch_7_StrikePlate__4.binvox,18,4,2.533975089,14473.73432,120
4205,Latch_7_StrikePlate__5.binvox,18,4,2.453628669,14066.25532,120
4206,Latch_7_StrikePlate__7.binvox,18,4,2.373749866,14280.80146,120
4207,Latch_7_StrikePlate__8.binvox,18,4,2.447314652,13974.72253,120
4208,Latch_8_BottomPlate__1.binvox,18,4,2.477493466,13428.77185,120
4209,Latch_8_BottomPlate__10.binvox,18,4,2.539212319,14185.79833,120
4210,Latch_8_BottomPlate__3.binvox,18,4,2.334935574,13512.36927,120
4211,Latch_8_BottomPlate__4.binvox,18,4,2.345277524,14222.13048,120
4212,Latch_8_BottomPlate__5.binvox,18,4,2.522971945,14290.06429,120
4213,Latch_8_BottomPlate__7.binvox,18,4,2.516958816,13272.91943,120
4214,Latch_8_BottomPlate__8.binvox,18,4,2.509292966,14095.33046,120
4215,Latch_8_BuckledRing__1.binvox,18,4,1.309319324,7429.230796,120
4216,Latch_8_BuckledRing__10.binvox,18,4,1.353316854,7490.548483,120
4217,Latch_8_BuckledRing__3.binvox,18,4,1.316791501,7885.323641,120
4218,Latch_8_BuckledRing__4.binvox,18,4,1.291414961,7238.251816,120
4219,Latch_8_BuckledRing__5.binvox,18,4,1.301432164,7571.097785,120
4220,Latch_8_BuckledRing__7.binvox,18,4,1.326148083,7691.986576,120
4221,Latch_8_BuckledRing__8.binvox,18,4,1.310242365,7798.049821,120
4222,Latch_8_ControlPanel__1.binvox,18,4,2.396048041,13156.41614,120
4223,Latch_8_ControlPanel__10.binvox,18,4,2.385952552,13540.38254,120
4224,Latch_8_ControlPanel__3.binvox,18,4,2.548643694,14144.59628,120
4225,Latch_8_ControlPanel__4.binvox,18,4,2.32909993,13147.78532,120
4226,Latch_8_ControlPanel__5.binvox,18,4,2.517313054,13554.99337,120
4227,Latch_8_ControlPanel__7.binvox,18,4,2.499870833,14443.15553,120
4228,Latch_8_ControlPanel__8.binvox,18,4,2.342836522,13864.20992,120
4229,Latch_8_Rivet__1.binvox,15,4,2.018632749,11253.14318,120
4230,Latch_8_Rivet__10.binvox,15,4,2.062971576,11829.07336,120
4231,Latch_8_Rivet__3.binvox,15,4,2.09974662,11413.9053,120
4232,Latch_8_Rivet__4.binvox,15,4,2.034552071,10857.83484,120
4233,Latch_8_Rivet__5.binvox,15,4,1.955898085,10876.9734,120
4234,Latch_8_Rivet__7.binvox,15,4,2.070403146,11637.38152,120
4235,Latch_8_Rivet__8.binvox,15,4,1.978694018,11226.62741,120
4236,Latch_8_StrikePlate__1.binvox,18,4,2.476360307,14478.60708,120
4237,Latch_8_StrikePlate__10.binvox,18,4,2.447748222,13890.09783,120
4238,Latch_8_StrikePlate__3.binvox,18,4,2.423442253,13797.38135,120
4239,Latch_8_StrikePlate__4.binvox,18,4,2.559838094,14168.08917,120
4240,Latch_8_StrikePlate__5.binvox,18,4,2.324020825,13255.71875,120
4241,Latch_8_StrikePlate__7.binvox,18,4,2.36459189,13459.70431,120
4242,Latch_8_StrikePlate__8.binvox,18,4,2.486444378,13550.20075,120
4243,Latch_9_BottomPlate__1.binvox,18,4,2.471869909,14442.29629,120
4244,Latch_9_BottomPlate__10.binvox,18,4,2.433435877,13874.2834,120
4245,Latch_9_BottomPlate__3.binvox,18,4,2.355077258,14434.25565,120
4246,Latch_9_BottomPlate__4.binvox,18,4,2.456883438,13214.05281,120
4247,Latch_9_BottomPlate__5.binvox,18,4,2.482737446,13163.4656,120
4248,Latch_9_BottomPlate__7.binvox,18,4,2.38478362,13862.49393,120
4249,Latch_9_BottomPlate__8.binvox,18,4,2.425979657,13352.65615,120
4250,Latch_9_BuckledRing__1.binvox,18,4,1.332336042,7491.447211,120
4251,Latch_9_BuckledRing__10.binvox,18,4,1.284197385,7754.004374,120
4252,Latch_9_BuckledRing__3.binvox,18,4,1.39893764,7647.03927,120
4253,Latch_9_BuckledRing__4.binvox,18,4,1.332175455,7895.964947,120
4254,Latch_9_BuckledRing__5.binvox,18,4,1.370070199,7534.464666,120
4255,Latch_9_BuckledRing__7.binvox,18,4,1.378025687,7319.673123,120
4256,Latch_9_BuckledRing__8.binvox,18,4,1.394080942,7621.39144,120
4257,Latch_9_ControlPanel__1.binvox,18,4,2.451663846,13625.58543,120
4258,Latch_9_ControlPanel__10.binvox,18,4,2.53320322,13525.63343,120
4259,Latch_9_ControlPanel__3.binvox,18,4,2.372011856,13668.29513,120
4260,Latch_9_ControlPanel__4.binvox,18,4,2.433677954,13860.28797,120
4261,Latch_9_ControlPanel__5.binvox,18,4,2.371469719,14154.79314,120
4262,Latch_9_ControlPanel__7.binvox,18,4,2.371002846,13504.28859,120
4263,Latch_9_ControlPanel__8.binvox,18,4,2.429440589,13253.44829,120
4264,Latch_9_Rivet__1.binvox,15,4,1.913182172,11577.04656,120
4265,Latch_9_Rivet__10.binvox,15,4,1.906693398,11636.02078,120
4266,Latch_9_Rivet__3.binvox,15,4,2.071352732,11202.06266,120
4267,Latch_9_Rivet__4.binvox,15,4,1.915899842,11127.18502,120
4268,Latch_9_Rivet__5.binvox,15,4,2.06453819,10877.96033,120
4269,Latch_9_Rivet__7.binvox,15,4,1.955834505,11708.90188,120
4270,Latch_9_Rivet__8.binvox,15,4,1.968263808,11429.90361,120
4271,Latch_9_StrikePlate__1.binvox,18,4,2.523338951,13683.75902,120
4272,Latch_9_StrikePlate__10.binvox,18,4,2.397272043,13328.30234,120
4273,Latch_9_StrikePlate__3.binvox,18,4,2.511472266,13579.4463,120
4274,Latch_9_StrikePlate__4.binvox,18,4,2.526123542,13556.01942,120
4275,Latch_9_StrikePlate__5.binvox,18,4,2.425237977,13221.51024,120
4276,Latch_9_StrikePlate__7.binvox,18,4,2.475344922,14212.83771,120
4277,Latch_9_StrikePlate__8.binvox,18,4,2.506117661,13852.36376,120
4278,Piston_11_ConnectingRod__1.binvox,16,4,25.43927129,158433.9981,6
4279,Piston_11_PistonHead__1.binvox,16,4,10.95490841,92167.92461,30
4280,Piston_11_WristPin__1.binvox,15,4,19.96768444,123870.8506,6
4281,Piston_16_ConnectingRod__1.binvox,16,4,25.29586224,152923.9368,6
4282,Piston_16_PistonHead__1.binvox,16,4,11.02500901,97963.41484,30
4283,Piston_16_RodBolt__1.binvox,15,8,6.151692286,38866.77209,6
4284,Piston_16_RodCap__1.binvox,16,4,16.17998339,111863.6349,6
4285,Piston_16_RodNut__1.binvox,15,8,6.144391809,40550.58968,6
4286,Piston_16_WristPin__1.binvox,15,4,19.26981824,126357.6198,6
4287,Piston_17_ConnectingRod__1.binvox,16,4,24.46314008,162753.1534,6
4288,Piston_17_PistonHead__1.binvox,16,8,10.45146801,101552.671,30
4289,Piston_17_RodBolt__1.binvox,15,4,6.035270163,39705.45155,6
4290,Piston_17_RodCap__1.binvox,16,4,16.78356394,102955.9831,6
4291,Piston_17_RodNut__1.binvox,15,8,5.980526742,37345.12984,6
4292,Piston_17_WristPin__1.binvox,15,4,19.67406231,134288.437,6
4293,Piston_18_ConnectingRod__1.binvox,16,4,24.06393637,158602.881,6
4294,Piston_18_PistonHead__1.binvox,16,4,11.21761417,93130.38477,30
4295,Piston_18_RodBolt__1.binvox,15,8,5.966940432,38554.38593,6
4296,Piston_18_RodCap__1.binvox,16,4,16.23435906,109666.6342,6
4297,Piston_18_RodNut__1.binvox,15,8,5.998236174,37824.55708,6
4298,Piston_18_WristPin__1.binvox,15,4,19.24526335,133217.0508,6
4299,Piston_1_ConnectingRod__2.binvox,16,4,25.8541373,163933.9516,6
4300,Piston_1_ConnectingRod__3.binvox,16,4,24.21746317,155218.213,6
4301,Piston_1_ConnectingRod__4.binvox,16,4,25.29495146,153895.4639,6
4302,Piston_1_ConnectingRod__5.binvox,16,4,25.63606744,155777.9007,6
4303,Piston_1_ConnectingRod__7.binvox,16,4,24.74823519,154856.4934,6
4304,Piston_1_ConnectingRod__9.binvox,16,4,24.98013285,157821.0188,6
4305,Piston_1_PistonHead__2.binvox,16,4,10.90910656,92492.68113,30
4306,Piston_1_PistonHead__3.binvox,16,4,11.10415591,101753.1709,30
4307,Piston_1_PistonHead__4.binvox,16,4,10.45126326,98305.03001,30
4308,Piston_1_PistonHead__5.binvox,16,4,10.89759622,92147.9754,30
4309,Piston_1_PistonHead__7.binvox,16,4,11.27767202,101392.5763,30
4310,Piston_1_PistonHead__9.binvox,16,4,11.31827737,97245.04071,30
4311,Piston_1_WristPin__2.binvox,15,4,20.06405197,128048.6575,6
4312,Piston_1_WristPin__3.binvox,15,4,20.20589391,133038.58,6
4313,Piston_1_WristPin__4.binvox,15,4,19.52740302,130235.9324,6
4314,Piston_1_WristPin__5.binvox,15,4,19.10340305,131697.7411,6
4315,Piston_1_WristPin__7.binvox,15,4,19.27024438,133109.9251,6
4316,Piston_1_WristPin__9.binvox,15,4,19.42586446,130295.3594,6
4317,Piston_21_ConnectingRod__1.binvox,16,4,23.47794167,165159.2838,6
4318,Piston_21_PistonHead__1.binvox,16,4,10.52942051,93094.50526,30
4319,Piston_21_WristPin__1.binvox,15,4,20.97886844,132543.4235,6
4320,Piston_22_ConnectingRod__1.binvox,16,4,23.62730639,157029.7628,6
4321,Piston_22_PistonHead__1.binvox,16,4,11.23755911,95466.89389,30
4322,Piston_22_WristPin__1.binvox,15,4,20.44704214,134981.4551,6
4323,Piston_23_ConnectingRod__1.binvox,16,4,25.33932154,161859.7715,6
4324,Piston_23_PistonHead__1.binvox,16,4,10.72261053,98438.29774,30
4325,Piston_23_WristPin__1.binvox,15,4,19.86309592,130497.5123,6
4326,Piston_24_ConnectingRod__1.binvox,16,4,24.54365726,167420.9384,6
4327,Piston_24_PistonHead__1.binvox,16,4,10.5813533,97285.80645,30
4328,Piston_24_WristPin__1.binvox,15,4,20.03243121,130965.368,6
4329,Piston_25_ConnectingRod__2.binvox,16,4,23.41147174,161359.6737,6
4330,Piston_25_ConnectingRod__3.binvox,16,4,25.06074213,163359.5455,6
4331,Piston_25_ConnectingRod__4.binvox,16,4,24.87240531,158782.8876,6
4332,Piston_25_ConnectingRod__5.binvox,16,4,25.41123132,163837.0726,6
4333,Piston_25_ConnectingRod__7.binvox,16,4,23.6326536,155408.8281,6
4334,Piston_25_ConnectingRod__9.binvox,16,4,23.54977833,161402.2596,6
4335,Piston_25_PistonHead__2.binvox,16,4,11.29079899,92827.28085,30
4336,Piston_25_PistonHead__3.binvox,16,4,10.40320144,98804.91325,30
4337,Piston_25_PistonHead__4.binvox,16,4,10.57335217,97660.02548,30
4338,Piston_25_PistonHead__5.binvox,16,4,10.91902282,98453.52445,30
4339,Piston_25_PistonHead__7.binvox,16,4,10.70448415,96430.9946,30
4340,Piston_25_PistonHead__9.binvox,16,4,10.43317111,100259.2182,30
4341,Piston_25_RodBolt__2.binvox,15,8,6.129603779,39819.63694,6
4342,Piston_25_RodBolt__3.binvox,15,8,5.824611505,38171.84467,6
4343,Piston_25_RodBolt__4.binvox,15,8,5.895490529,39801.08072,6
4344,Piston_25_RodBolt__5.binvox,15,8,5.944372448,39925.4025,6
4345,Piston_25_RodBolt__7.binvox,15,8,6.289031535,39624.0723,6
4346,Piston_25_RodBolt__9.binvox,15,8,5.776129055,39220.48128,6
4347,Piston_25_RodCap__2.binvox,16,4,15.87705985,112814.9785,6
4348,Piston_25_RodCap__3.binvox,16,4,16.41932611,110430.992,6
4349,Piston_25_RodCap__4.binvox,16,4,16.32677302,111824.1785,6
4350,Piston_25_RodCap__5.binvox,16,4,17.0299078,107295.9934,6
4351,Piston_25_RodCap__7.binvox,16,4,16.01448299,111967.4602,6
4352,Piston_25_RodCap__9.binvox,16,4,17.26424789,109665.8091,6
4353,Piston_25_WristPin__2.binvox,15,4,20.6741181,127210.7806,6
4354,Piston_25_WristPin__3.binvox,15,4,19.4493987,123740.4374,6
4355,Piston_25_WristPin__4.binvox,15,4,19.72688497,129703.9975,6
4356,Piston_25_WristPin__5.binvox,15,4,19.92486016,127983.2433,6
4357,Piston_25_WristPin__7.binvox,15,4,20.60213729,129852.9656,6
4358,Piston_25_WristPin__9.binvox,15,4,20.511792,123370.3315,6
4359,Piston_27_ConnectingRod__1.binvox,16,4,25.38250465,165995.165,6
4360,Piston_27_PistonHead__1.binvox,16,4,11.25293857,100475.8568,30
4361,Piston_27_WristPin__1.binvox,15,4,20.44299798,128690.2446,6
4362,Piston_28_ConnectingRod__1.binvox,16,4,25.26314293,152988.6353,6
4363,Piston_28_PistonHead__1.binvox,16,4,11.10335902,96296.79451,30
4364,Piston_28_WristPin__1.binvox,15,4,20.97769946,126897.3704,6
4365,Piston_29_ConnectingRod__1.binvox,16,4,24.39415256,154293.3289,6
4366,Piston_29_PistonHead__1.binvox,16,4,11.41698432,100387.7196,30
4367,Piston_29_WristPin__1.binvox,15,4,19.55445727,123439.4279,6
4368,Piston_2_ConnectingRod__2.binvox,16,4,24.58728764,156862.5172,6
4369,Piston_2_ConnectingRod__3.binvox,16,4,24.04927642,158237.7626,6
4370,Piston_2_ConnectingRod__4.binvox,16,4,25.18646354,167155.4894,6
4371,Piston_2_ConnectingRod__5.binvox,16,4,23.81114395,166129.2373,6
4372,Piston_2_ConnectingRod__7.binvox,16,4,24.40045707,153794.4901,6
4373,Piston_2_ConnectingRod__9.binvox,16,4,24.91433384,155566.9469,6
4374,Piston_2_PistonHead__2.binvox,16,4,10.75757956,95452.73158,30
4375,Piston_2_PistonHead__3.binvox,16,4,10.48584946,92634.91969,30
4376,Piston_2_PistonHead__4.binvox,16,4,10.5809131,99971.24205,30
4377,Piston_2_PistonHead__5.binvox,16,4,10.9266778,96310.3189,30
4378,Piston_2_PistonHead__7.binvox,16,4,10.52382374,94580.97823,30
4379,Piston_2_PistonHead__9.binvox,16,4,10.96272298,98222.68335,30
4380,Piston_2_WristPin__2.binvox,15,4,19.15051168,135897.9923,6
4381,Piston_2_WristPin__3.binvox,15,4,20.04796482,130507.7071,6
4382,Piston_2_WristPin__4.binvox,15,4,20.08366994,135427.9532,6
4383,Piston_2_WristPin__5.binvox,15,4,19.58407413,127830.6739,6
4384,Piston_2_WristPin__7.binvox,15,4,19.39307198,130150.4807,6
4385,Piston_2_WristPin__9.binvox,15,4,20.09012827,126323.4759,6
4386,Piston_30_ConnectingRod__1.binvox,16,4,25.66354321,164067.7195,6
4387,Piston_30_PistonHead__1.binvox,16,4,11.00763972,93295.96896,30
4388,Piston_30_WristPin__1.binvox,15,4,20.51439426,133707.7402,6
4389,Piston_32_ConnectingRod__2.binvox,16,4,23.89578048,167267.203,6
4390,Piston_32_ConnectingRod__3.binvox,16,4,25.77685533,156495.5363,6
4391,Piston_32_ConnectingRod__4.binvox,16,4,25.00484652,164312.4665,6
4392,Piston_32_ConnectingRod__5.binvox,16,4,24.44424696,152092.6936,6
4393,Piston_32_PistonHead__2.binvox,16,4,10.5343756,97973.32477,30
4394,Piston_32_PistonHead__3.binvox,16,4,10.62913354,93773.21009,30
4395,Piston_32_PistonHead__4.binvox,16,4,10.98625509,92262.20387,30
4396,Piston_32_PistonHead__5.binvox,16,4,10.61555214,99641.61706,30
4397,Piston_32_RodBolt__2.binvox,15,8,5.864760578,40757.37777,6
4398,Piston_32_RodBolt__3.binvox,15,8,6.015655629,40289.06751,6
4399,Piston_32_RodBolt__4.binvox,15,8,6.266225797,37450.43215,6
4400,Piston_32_RodBolt__5.binvox,15,8,6.094803152,38987.15575,6
4401,Piston_32_RodCap__2.binvox,16,4,17.28126692,104526.6639,6
4402,Piston_32_RodCap__3.binvox,16,4,16.11699122,104533.0442,6
4403,Piston_32_RodCap__4.binvox,16,4,16.11420298,112079.6618,6
4404,Piston_32_RodCap__5.binvox,16,4,16.77522727,112451.5795,6
4405,Piston_32_RodNut__2.binvox,15,8,5.951127411,39955.82234,6
4406,Piston_32_RodNut__3.binvox,15,8,6.179390127,40703.40053,6
4407,Piston_32_RodNut__4.binvox,15,8,6.278528941,39030.44098,6
4408,Piston_32_RodNut__5.binvox,15,8,6.021617015,40115.70783,6
4409,Piston_32_WristPin__2.binvox,15,4,20.90667289,126906.1533,6
4410,Piston_32_WristPin__3.binvox,15,4,19.83438681,131266.3627,6
4411,Piston_32_WristPin__4.binvox,15,4,20.48933182,133620.7217,6
4412,Piston_32_WristPin__5.binvox,15,4,19.9527583,130580.4317,6
4413,Piston_3_ConnectingRod__2.binvox,16,4,25.31854686,163539.3845,6
4414,Piston_3_ConnectingRod__3.binvox,16,4,23.87105185,157438.6709,6
4415,Piston_3_ConnectingRod__4.binvox,16,4,23.73376039,166163.3478,6
4416,Piston_3_ConnectingRod__5.binvox,16,4,24.06113536,162586.6467,6
4417,Piston_3_ConnectingRod__7.binvox,16,4,25.7464027,158365.3628,6
4418,Piston_3_ConnectingRod__9.binvox,16,4,23.79124513,153537.0771,6
4419,Piston_3_PistonHead__2.binvox,16,4,10.74791793,97575.19886,30
4420,Piston_3_PistonHead__3.binvox,16,4,10.53180435,100780.2336,30
4421,Piston_3_PistonHead__4.binvox,16,4,11.02013937,96945.42964,30
4422,Piston_3_PistonHead__5.binvox,16,4,11.27744355,101591.8713,30
4423,Piston_3_PistonHead__7.binvox,16,4,10.37798008,93753.85738,30
4424,Piston_3_PistonHead__9.binvox,16,4,11.3699328,101159.7468,30
4425,Piston_3_WristPin__2.binvox,15,4,19.53675253,132360.0293,6
4426,Piston_3_WristPin__3.binvox,15,4,20.48171883,132855.2458,6
4427,Piston_3_WristPin__4.binvox,15,4,20.27773677,128752.2997,6
4428,Piston_3_WristPin__5.binvox,15,4,19.7074823,134919.6178,6
4429,Piston_3_WristPin__7.binvox,15,4,20.54690612,123587.8181,6
4430,Piston_3_WristPin__9.binvox,15,4,20.71696943,126747.7809,6
4431,Piston_5_ConnectingRod__2.binvox,16,4,23.93538185,152506.1678,6
4432,Piston_5_ConnectingRod__3.binvox,16,4,23.47097597,159920.4359,6
4433,Piston_5_ConnectingRod__4.binvox,16,4,23.60431664,152590.3787,6
4434,Piston_5_ConnectingRod__5.binvox,16,4,23.9584907,156569.0661,6
4435,Piston_5_ConnectingRod__7.binvox,16,4,24.14827453,163323.3204,6
4436,Piston_5_ConnectingRod__9.binvox,16,4,25.29882063,162974.3779,6
4437,Piston_5_PistonHead__2.binvox,16,4,10.6772559,98081.53841,30
